CPU,CPU 0,CPU 1,CPU 2,CPU 3,CPU 4,CPU 5,CPU 6,CPU 7,CPU 8,CPU 9,CPU 10,CPU 11,CPU 12,CPU 13,CPU 14,CPU 15,CPU 16,CPU 17,CPU 18,CPU 19,CPU 20,CPU 21,CPU 22,CPU 23,CPU 24,CPU 25,CPU 26,CPU 27,CPU 28,CPU 29,CPU 30,CPU 31,CPU 32,CPU 33,CPU 34,CPU 35,CPU 36,CPU 37,CPU 38,CPU 39,CPU 40,CPU 41,CPU 42,CPU 43,CPU 44,CPU 45,CPU 46,CPU 47,CPU 48,CPU 49,CPU 50,CPU 51,CPU 52,CPU 53,CPU 54,CPU 55,CPU 56,CPU 57,CPU 58,CPU 59,CPU 60,CPU 61,CPU 62,CPU 63,CPU 64,CPU 65,CPU 66,CPU 67,CPU 68,CPU 69,CPU 70,CPU 71,CPU 72,CPU 73,CPU 74,CPU 75,CPU 76,CPU 77,CPU 78,CPU 79,CPU 80,CPU 81,CPU 82,CPU 83,CPU 84,CPU 85,CPU 86,CPU 87,CPU 88,CPU 89,CPU 90,CPU 91,CPU 92,CPU 93,CPU 94,CPU 95
1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,2.8,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.0,1.0,1.0,1.0,1.11,1.0,1.0,1.04,1.0,1.38,1.05,1.34,1.07,1.29,1.0,2.8,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.02,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.0,1.0,1.0,1.11,1.0,1.07,1.49,1.0,2.8,1.49,1.04,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,2.8,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.07,1.0,1.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11,1.0,1.04,1.0,1.38,1.07,1.29
1.14,1.0,1.25,1.0,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,2.8,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.04,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.11,1.25,1.0,2.8,1.0,1.49,1.0,1.09,1.29,1.0,1.41,1.0,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.02,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0
